ID,Fleet,Status,GrossAmount,TripAdjusted,DiscountApplied,ExistingPassenger
337641,Discount Cab,Meter Off,27,Yes,13,No
337640,Discount Cab,Meter Off,22,No,0,Yes
337639,Black,Meter Off,0,No,95,Yes
337638,Discount Cab,Cancelled,0,No,,
337637,Discount Cab,Cancelled,10,No,,
337636,Discount Cab,Meter Off,12,Yes,0,Yes
337635,Discount Cab,Unable To Auth,0,No,,
337634,Discount Cab,Meter Off,16,No,0,Yes
337632,Discount Cab,Meter Off,39,No,10,No
337631,Discount Cab,Meter Off,18,No,0,Yes
337630,RideShare,Meter Off,45,No,0,Yes
337629,RideShare,Cancelled,10,No,,
337628,Discount Cab,Unable To Auth,0,No,,
337627,RideShare,Meter Off,6,No,10,No
337626,Discount Cab,Meter Off,30,No,0,Yes
337625,Discount Cab,Meter Off,13,No,0,Yes
337624,Discount Cab,Meter Off,4,No,10,No
337623,Discount Cab,Meter Off,24,No,0,Yes
337622,Discount Cab,Meter Off,18,No,0,Yes
337621,Discount Cab,Meter Off,19,No,0,Yes
337620,Discount Cab,Meter Off,34,No,0,Yes
337619,RideShare,Meter Off,10,No,0,Yes
337618,RideShare,Meter Off,26,No,0,Yes
337617,RideShare,Cancelled,0,No,,
337616,Discount Cab,Meter Off,38,No,0,Yes
337615,Discount Cab,Meter Off,31,No,10,Yes
337614,Discount Cab,Meter Off,0,No,20,No
337613,RideShare,Meter Off,0,No,10,No
337612,Discount Cab,Meter Off,12,No,10,Yes
337611,Discount Cab,Meter Off,61,No,0,Yes
337610,Discount Cab,Meter Off,9,No,0,Yes
337609,RideShare,Meter Off,29,No,0,Yes
337608,RideShare,Meter Off,11,No,0,Yes
337607,Discount Cab,Meter Off,19,No,0,Yes
337606,Discount Cab,Meter Off,19,No,0,Yes
337605,Discount Cab,Meter Off,4,No,10,No
337604,Discount Cab,Meter Off,23,No,0,Yes
337603,Discount Cab,Meter Off,3,No,14,No
337602,Discount Cab,Meter Off,1,No,10,No
337601,Discount Cab,Meter Off,12,No,0,Yes
337600,Discount Cab,Unable To Auth,0,No,,
337599,Discount Cab,Meter Off,0,No,20,No
337598,Discount Cab,Meter Off,36,No,0,Yes
337597,Discount Cab,Meter Off,14,No,0,Yes
337596,Discount Cab,Cancelled,0,No,,
337595,Discount Cab,Meter Off,2,No,10,Yes
337594,Discount Cab,Meter Off,30,No,9,No
337593,RideShare,Meter Off,18,No,10,No
337592,Discount Cab,Cancelled,0,Yes,,
337591,Discount Cab,Meter Off,35,No,0,Yes
337590,Discount Cab,Cancelled,0,No,,
337589,Discount Cab,Meter Off,14,No,0,Yes
337587,Discount Cab,Meter Off,56,No,0,Yes
337586,Discount Cab,Cancelled,10,No,,
337585,Discount Cab,Cancelled,0,No,,
337584,RideShare,Unable To Match,0,No,,
337583,Discount Cab,Cancelled,10,No,,
337582,Discount Cab,Meter Off,10,No,10,Yes
337581,Discount Cab,Meter Off,16,No,10,No
337579,Discount Cab,Meter Off,12,No,10,No
337578,Discount Cab,Unable To Match,0,No,,
337577,Discount Cab,Unable To Match,0,No,,
337576,RideShare,Cancelled,0,No,,
337575,Discount Cab,Meter Off,19,No,0,Yes
337574,Discount Cab,Meter Off,22,No,0,Yes
337573,SUV,Meter Off,0,No,98,Yes
337572,Discount Cab,Cancelled,0,No,,
337571,Discount Cab,Cancelled,10,No,,
337570,Discount Cab,Cancelled,0,No,,
337569,Discount Cab,Meter Off,13,No,0,Yes
337568,Discount Cab,Meter Off,35,No,9,No
337567,Discount Cab,Meter Off,3,No,10,No
337566,Discount Cab,Meter Off,24,Yes,0,Yes
337565,Discount Cab,Meter Off,48,No,0,Yes
337564,Discount Cab,Meter Off,13,No,10,No
337563,Discount Cab,Cancelled,0,No,,
337562,Discount Cab,Meter Off,15,No,10,Yes
337561,Discount Cab,Unable To Auth,0,No,,
337560,Discount Cab,Meter Off,10,No,0,Yes
337559,RideShare,Meter Off,7,No,0,Yes
337558,Discount Cab,Meter Off,42,No,0,Yes
337557,Discount Cab,Meter Off,30,No,0,Yes
337556,Discount Cab,Cancelled,0,No,,
337555,RideShare,Cancelled,10,No,,
337554,Discount Cab,Meter Off,8,No,10,No
337553,Discount Cab,Meter Off,12,No,20,No
337552,Discount Cab,Cancelled,0,No,,
337551,Discount Cab,Meter Off,15,No,0,Yes
337550,RideShare,Meter Off,9,No,0,Yes
337549,Discount Cab,Unable To Auth,0,No,,
337548,Discount Cab,Meter Off,35,No,0,Yes
337547,Discount Cab,Meter Off,14,No,0,Yes
337546,Discount Cab,Meter Off,6,No,10,No
337545,Discount Cab,Meter Off,15,No,0,Yes
337544,Discount Cab,Cancelled,10,No,,
337543,Discount Cab,Meter Off,19,No,0,Yes
337542,Discount Cab,Meter Off,2,No,20,Yes
337541,Discount Cab,Meter Off,76,No,10,No
337540,Discount Cab,Cancelled,0,Yes,,
337539,Discount Cab,Cancelled,10,No,,
337538,Discount Cab,Meter Off,9,No,0,Yes
337537,Discount Cab,Meter Off,9,No,0,Yes
337536,Discount Cab,Meter Off,3,No,10,No
337535,RideShare,Meter Off,6,No,0,Yes
337534,Discount Cab,Cancelled,10,No,,
337533,Discount Cab,Cancelled,10,No,,
337532,Discount Cab,Cancelled,0,No,,
337531,RideShare,Cancelled,0,No,,
337530,Discount Cab,Cancelled,0,No,,
337529,Discount Cab,Cancelled,0,No,,
337528,RideShare,Meter Off,11,No,0,Yes
337527,Discount Cab,Meter Off,19,No,0,Yes
337526,Cab,Meter Off,0,No,12,No
337525,Discount Cab,Meter Off,9,No,10,No
337524,Discount Cab,Meter Off,16,No,0,Yes
337523,Discount Cab,Meter Off,17,No,10,Yes
337522,Discount Cab,Cancelled,10,No,,
337521,Discount Cab,Meter Off,2,No,10,Yes
337520,Discount Cab,Meter Off,20,No,10,Yes
337519,Discount Cab,Meter Off,7,No,10,No
337518,RideShare,Meter Off,11,No,0,Yes
337517,RideShare,Meter Off,7,No,2,Yes
337516,Discount Cab,Meter Off,31,No,0,Yes
337515,Discount Cab,Unable To Auth,0,No,,
337514,Discount Cab,Meter Off,12,No,10,No
337513,Discount Cab,Meter Off,0,No,18,Yes
337512,Discount Cab,Cancelled,0,No,,
337511,Cab,Meter Off,0,No,14,No
337510,Black,Cancelled,0,No,,
337509,Discount Cab,Meter Off,9,No,10,No
337508,Discount Cab,Cancelled,0,No,,
337507,Discount Cab,Meter Off,10,No,3,No
337506,Black,Cancelled,0,No,,
337505,RideShare,Cancelled,0,No,,
337504,Black,Cancelled,0,No,,
337503,Discount Cab,Unable To Auth,0,No,,
337502,Discount Cab,Meter Off,13,No,10,Yes
337501,Discount Cab,Meter Off,1,No,10,No
337500,Discount Cab,Cancelled,10,No,,
337499,Discount Cab,Meter Off,12,No,0,Yes
337498,RideShare,Meter Off,0,No,6,Yes
337497,Cab,Meter Off,0,No,14,Yes
337496,RideShare,Meter Off,13,No,10,Yes
337495,Discount Cab,Meter Off,10,No,10,Yes
337494,Discount Cab,Meter Off,1,No,10,Yes
337492,Discount Cab,Meter Off,12,No,0,Yes
337491,Discount Cab,Meter Off,14,No,0,Yes
337490,Discount Cab,Meter Off,43,No,10,No
337489,RideShare,Cancelled,0,No,,
337488,RideShare,Meter Off,15,No,0,Yes
337487,Discount Cab,Meter Off,29,No,0,Yes
337486,Discount Cab,Meter Off,7,No,20,Yes
337485,Discount Cab,Meter Off,10,No,10,No
337484,RideShare,Meter Off,12,No,0,Yes
337483,Discount Cab,Meter Off,35,No,0,Yes
337482,Discount Cab,Meter Off,25,No,0,Yes
337481,Black,Unable To Auth,0,No,,
337480,RideShare,Meter Off,9,No,0,Yes
337479,Discount Cab,Meter Off,14,No,0,Yes
337478,RideShare,Meter Off,0,No,9,Yes
337477,Discount Cab,Meter Off,11,No,0,Yes
337476,Discount Cab,Unable To Auth,0,No,,
337475,Discount Cab,Meter Off,36,No,10,No
337474,Discount Cab,Meter Off,45,No,0,Yes
337473,SUV,Meter Off,23,No,0,Yes
337472,Discount Cab,Meter Off,15,No,0,Yes
337471,Discount Cab,Meter Off,21,No,0,Yes
337470,Discount Cab,Meter Off,24,No,0,Yes
337469,Cab,Meter Off,0,No,15,No
337468,RideShare,Meter Off,8,No,0,Yes
337467,Discount Cab,Meter Off,37,No,0,Yes
337466,Discount Cab,Meter Off,19,No,0,Yes
337465,Discount Cab,Cancelled,10,No,,
337464,Discount Cab,Meter Off,1,No,20,No
337463,RideShare,Meter Off,16,No,0,Yes
337462,Discount Cab,Meter Off,2,No,10,Yes
337461,Discount Cab,Cancelled,0,No,,
337460,Discount Cab,Cancelled,0,No,,
337459,Discount Cab,Meter Off,10,No,0,Yes
337458,Discount Cab,Unable To Auth,0,No,,
337457,Discount Cab,Unable To Auth,0,No,,
337456,Discount Cab,Meter Off,14,No,0,Yes
337455,Discount Cab,Meter Off,28,No,0,Yes
337454,Discount Cab,Meter Off,2,No,10,Yes
337453,RideShare,Cancelled,0,Yes,,
337452,Discount Cab,Meter Off,9,No,10,Yes
337451,Discount Cab,Meter Off,12,Yes,2,No
337450,Discount Cab,Meter Off,11,No,0,Yes
337449,RideShare,Meter Off,12,No,0,Yes
337448,Discount Cab,Meter Off,9,No,0,Yes
337447,Discount Cab,Meter Off,83,No,10,No
337446,Discount Cab,Meter Off,43,No,11,No
337445,Discount Cab,Meter Off,11,No,0,Yes
337444,Discount Cab,Cancelled,0,No,,
337443,Discount Cab,Meter Off,9,No,0,Yes
337442,Discount Cab,Meter Off,32,No,0,Yes
337441,Discount Cab,Cancelled,0,No,,
337440,RideShare,Meter Off,3,No,20,No
337439,Discount Cab,Unable To Auth,0,No,,
337438,Discount Cab,Meter Off,167,No,0,Yes
337437,RideShare,Meter Off,14,No,0,Yes
337436,Discount Cab,Meter Off,10,No,0,Yes
337435,Discount Cab,Meter Off,30,No,0,Yes
337434,RideShare,Meter Off,11,No,4,Yes
337433,Discount Cab,Unable To Auth,0,No,,
337432,SUV,Meter Off,11,No,20,No
337431,Discount Cab,Meter Off,20,No,0,Yes
337430,SUV,Meter Off,36,No,0,Yes
337429,Discount Cab,Meter Off,11,No,0,Yes
337428,Discount Cab,Meter Off,38,No,0,Yes
337427,RideShare,Meter Off,4,No,10,No
337426,RideShare,Meter Off,14,No,0,Yes
337422,Discount Cab,Meter Off,12,No,3,No
337421,Discount Cab,Meter Off,15,No,4,Yes
337419,Discount Cab,Meter Off,15,No,0,Yes
337418,RideShare,Meter Off,12,No,0,Yes
337417,Discount Cab,Meter Off,18,Yes,0,Yes
337416,Discount Cab,Meter Off,14,No,0,Yes
337415,Discount Cab,Unable To Auth,0,No,,
337414,Discount Cab,Meter Off,20,No,20,No
337413,RideShare,Meter Off,16,No,0,Yes
337412,RideShare,Cancelled,0,No,,
337411,Discount Cab,Meter Off,62,No,0,Yes
337410,Black,Meter Off,29,No,0,Yes
337409,Discount Cab,Meter Off,9,No,10,No
337408,Discount Cab,Unable To Match,0,No,,
337407,Discount Cab,Meter Off,10,No,0,Yes
337406,Discount Cab,Meter Off,13,No,0,Yes
337405,Discount Cab,Cancelled,0,No,,
337404,Discount Cab,Meter Off,16,No,0,Yes
337403,RideShare,Meter Off,15,No,0,Yes
337402,RideShare,Unable To Auth,0,No,,
337400,Discount Cab,Meter Off,4,No,10,Yes
337399,Discount Cab,Meter Off,0,No,9,Yes
337398,Discount Cab,Cancelled,10,No,,
337397,Discount Cab,Meter Off,25,No,0,Yes
337396,RideShare,Cancelled,0,No,,
337395,Discount Cab,Meter Off,26,No,0,Yes
337394,Discount Cab,Meter Off,6,No,10,No
337393,RideShare,Meter Off,16,No,0,Yes
337392,Discount Cab,Meter Off,0,No,12,No
337391,RideShare,Meter Off,9,No,10,No
337390,Discount Cab,Meter Off,8,No,10,No
337389,Discount Cab,Unable To Auth,0,No,,
337388,Discount Cab,Meter Off,21,No,0,Yes
337387,Discount Cab,Meter Off,38,No,0,Yes
337386,Discount Cab,Meter Off,30,No,0,Yes
337385,Discount Cab,Unable To Auth,0,No,,
337384,RideShare,Meter Off,6,No,0,Yes
337383,Discount Cab,Meter Off,18,No,0,Yes
337382,Black,Unable To Auth,0,No,,
337381,Discount Cab,Unable To Match,0,No,,
337380,Discount Cab,Meter Off,5,No,10,No
337379,Discount Cab,Meter Off,4,No,10,Yes
337378,Discount Cab,Meter Off,4,No,10,Yes
337377,Discount Cab,Meter Off,0,No,9,Yes
337376,Discount Cab,Meter Off,10,No,0,Yes
337375,Discount Cab,Meter Off,0,No,9,No
337374,Discount Cab,Meter Off,15,No,10,Yes
337373,Discount Cab,Cancelled,0,No,,
337372,RideShare,Meter Off,9,No,0,Yes
337371,Discount Cab,Meter Off,0,No,9,No
337370,Discount Cab,Meter Off,5,No,20,No
337369,RideShare,Unable To Match,0,No,,
337368,Discount Cab,Meter Off,4,No,10,No
337367,Discount Cab,Meter Off,26,No,0,Yes
337366,Discount Cab,Meter Off,17,No,0,Yes
337365,Discount Cab,Meter Off,0,No,10,No
337364,Discount Cab,Meter Off,54,No,0,Yes
337363,Discount Cab,Meter Off,10,No,3,Yes
337362,Discount Cab,Unable To Auth,0,No,,
337361,Discount Cab,Meter Off,0,No,14,No
337360,Discount Cab,Meter Off,11,No,0,Yes
337359,RideShare,Meter Off,12,No,0,Yes
337358,Discount Cab,Unable To Auth,0,No,,
337357,RideShare,Meter Off,11,No,0,Yes
337356,Discount Cab,Meter Off,17,No,0,Yes
337355,Discount Cab,Meter Off,22,No,0,Yes
337354,Discount Cab,Meter Off,16,No,5,No
337353,Discount Cab,Meter Off,24,No,0,Yes
337352,Discount Cab,Cancelled,10,No,,
337351,RideShare,Meter Off,0,No,6,Yes
337350,Discount Cab,Meter Off,1,No,20,No
337349,RideShare,Meter Off,26,No,0,Yes
337348,Discount Cab,Meter Off,9,No,0,Yes
337347,Discount Cab,Meter Off,18,No,0,Yes
337346,RideShare,Unable To Auth,0,No,,
337345,Discount Cab,Meter Off,13,No,0,Yes
337344,Discount Cab,Meter Off,17,No,0,Yes
337343,Discount Cab,Meter Off,19,No,0,Yes
337342,Discount Cab,Meter Off,12,No,10,No
337341,Discount Cab,Meter Off,28,No,0,Yes
337340,Discount Cab,Meter Off,10,No,0,Yes
337339,RideShare,Meter Off,23,No,10,No
337338,Discount Cab,Meter Off,9,No,0,Yes
337337,Discount Cab,Meter Off,15,No,10,No
337336,Discount Cab,Unable To Auth,0,No,,
337333,Discount Cab,Meter Off,20,No,0,Yes
337332,Discount Cab,Meter Off,67,No,10,Yes
337331,Discount Cab,Meter Off,20,No,0,Yes
337330,Discount Cab,Meter Off,14,No,0,Yes
337329,RideShare,Cancelled,0,Yes,,
337328,RideShare,Cancelled,0,No,,
337327,Discount Cab,Meter Off,10,No,0,Yes
337326,RideShare,Meter Off,16,No,0,Yes
337325,Discount Cab,Cancelled,10,No,,
337324,RideShare,Meter Off,0,No,15,No
337323,Discount Cab,Meter Off,10,No,0,Yes
337322,Discount Cab,Meter Off,9,No,0,Yes
337321,Discount Cab,Meter Off,48,No,0,Yes
337320,RideShare,Meter Off,27,No,10,Yes
337319,Discount Cab,Meter Off,15,No,10,No
337318,Discount Cab,Meter Off,30,No,0,Yes
337317,Discount Cab,Unable To Auth,0,No,,
337316,Discount Cab,Meter Off,27,No,10,No
337315,Discount Cab,Meter Off,0,No,20,No
337314,Discount Cab,Meter Off,6,No,10,Yes
337313,Discount Cab,Meter Off,0,Yes,0,Yes
337312,RideShare,Meter Off,3,No,10,No
337311,Discount Cab,Meter Off,11,No,10,Yes
337310,Discount Cab,Meter Off,28,No,9,Yes
337309,Discount Cab,Cancelled,10,No,,
337308,Discount Cab,Meter Off,8,No,10,No
337307,Discount Cab,Meter Off,10,No,10,No
337306,Discount Cab,Meter Off,1,No,8,No
337305,Discount Cab,Meter Off,0,No,19,Yes
337304,Discount Cab,Meter Off,23,No,0,Yes
337303,RideShare,Meter Off,19,No,0,Yes
337302,Discount Cab,Unable To Auth,0,No,,
337301,Discount Cab,Unable To Auth,0,No,,
337300,Discount Cab,Meter Off,1,No,10,Yes
337299,Discount Cab,Meter Off,14,No,0,Yes
337298,Discount Cab,Meter Off,9,No,0,Yes
337297,Discount Cab,Unable To Match,0,No,,
337296,RideShare,Meter Off,4,No,10,Yes
337295,Discount Cab,Meter Off,14,No,0,Yes
337294,Discount Cab,Unable To Auth,0,No,,
337293,Discount Cab,Meter Off,11,No,0,Yes
337292,RideShare,Cancelled,0,Yes,,
337291,Black,Cancelled,0,No,,
337290,RideShare,Meter Off,19,No,0,Yes
337289,Discount Cab,Meter Off,9,No,0,Yes
337288,RideShare,Meter Off,6,No,0,Yes
337287,Discount Cab,Meter Off,10,No,0,Yes
337286,Discount Cab,Meter Off,11,No,0,Yes
337285,Discount Cab,Meter Off,11,No,0,Yes
337284,Discount Cab,Cancelled,0,No,,
337283,Discount Cab,Meter Off,12,No,0,Yes
337282,Discount Cab,Meter Off,23,No,0,Yes
337281,Discount Cab,Unable To Match,0,No,,
337280,Discount Cab,Cancelled,10,No,,
337279,Discount Cab,Meter Off,0,No,10,No
337278,Black,Meter Off,0,No,14,Yes
337277,RideShare,Meter Off,11,No,0,Yes
337276,RideShare,Cancelled,0,No,,
337275,RideShare,Meter Off,26,No,0,Yes
337274,Black,Cancelled,0,No,,
337273,RideShare,Meter Off,0,No,14,No
337272,RideShare,Cancelled,0,No,,
337271,RideShare,Meter Off,13,No,0,Yes
337270,RideShare,Meter Off,0,No,9,No
337269,Discount Cab,Meter Off,9,No,0,Yes
337268,Discount Cab,Meter Off,25,No,0,Yes
337267,Discount Cab,Meter Off,13,No,0,Yes
337266,Discount Cab,Meter Off,29,No,0,Yes
337265,RideShare,Meter Off,13,No,0,Yes
337264,Discount Cab,Meter Off,9,No,10,No
337263,Black,Meter Off,0,No,10,Yes
337262,Discount Cab,Cancelled,0,No,,
337261,Discount Cab,Meter Off,31,No,10,Yes
337260,Discount Cab,Meter Off,10,No,0,Yes
337259,Discount Cab,Meter Off,9,No,10,No
337258,RideShare,Cancelled,0,No,,
337257,Discount Cab,Meter Off,21,No,0,Yes
337256,Discount Cab,Meter Off,9,No,10,Yes
337255,Discount Cab,Meter Off,26,No,0,Yes
337254,Discount Cab,Cancelled,10,No,,
337253,RideShare,Meter Off,9,No,0,Yes
337252,Discount Cab,Meter Off,12,No,0,Yes
337251,Discount Cab,Meter Off,27,No,0,Yes
337250,Discount Cab,Meter Off,20,No,0,Yes
337249,RideShare,Meter Off,0,No,6,Yes
337248,RideShare,Meter Off,0,No,6,Yes
337247,Discount Cab,Unable To Match,0,No,,
337246,Discount Cab,Meter Off,15,No,0,Yes
337245,RideShare,Meter Off,13,No,0,Yes
337244,Discount Cab,Meter Off,114,No,10,No
337243,Discount Cab,Meter Off,13,No,0,Yes
337242,Discount Cab,Meter Off,9,No,0,Yes
337241,Discount Cab,Meter Off,13,No,0,Yes
337240,Black,Meter Off,0,No,10,Yes
337239,Discount Cab,Meter Off,15,No,0,Yes
337238,RideShare,Meter Off,5,No,10,No
337237,RideShare,Meter Off,0,No,9,No
337236,Discount Cab,Meter Off,10,No,0,Yes
337235,Discount Cab,Meter Off,10,No,10,No
337234,Discount Cab,Meter Off,14,No,0,Yes
337233,Discount Cab,Meter Off,1,No,10,No
337232,Discount Cab,Meter Off,29,No,10,Yes
337231,RideShare,Meter Off,16,No,0,Yes
337230,Discount Cab,Meter Off,0,Yes,0,Yes
337229,Discount Cab,Meter Off,9,No,0,Yes
337228,RideShare,Meter Off,10,No,0,Yes
337227,Discount Cab,Meter Off,9,No,10,Yes
337226,Discount Cab,Cancelled,10,No,,
337225,RideShare,Cancelled,10,No,,
337224,Discount Cab,Meter Off,14,No,0,Yes
337223,RideShare,Meter Off,6,No,0,Yes
337222,Discount Cab,Meter Off,9,No,0,Yes
337221,Discount Cab,Meter Off,16,No,0,Yes
337220,Discount Cab,Meter Off,9,No,0,Yes
337219,RideShare,Meter Off,15,No,0,Yes
337218,RideShare,Meter Off,28,No,0,Yes
337217,Black,Meter Off,0,No,23,Yes
337216,Discount Cab,Meter Off,16,No,0,Yes
337215,Discount Cab,Cancelled,10,No,,
337214,Discount Cab,Meter Off,23,No,0,Yes
337213,Discount Cab,Meter Off,12,No,3,No
337212,Discount Cab,Meter Off,33,No,0,Yes
337211,RideShare,Unable To Auth,0,No,,
337210,Discount Cab,Meter Off,14,No,0,Yes
337209,RideShare,Meter Off,10,No,0,Yes
337208,Discount Cab,Meter Off,21,No,0,Yes
337207,Discount Cab,Unable To Auth,0,No,,
337206,Discount Cab,Meter Off,63,No,10,Yes
337205,RideShare,Meter Off,13,No,0,Yes
337204,Discount Cab,Meter Off,24,No,0,Yes
337203,RideShare,Cancelled,10,No,,
337202,Cab,Meter Off,15,No,0,Yes
337201,RideShare,Unable To Match,0,No,,
337200,Discount Cab,Unable To Match,0,No,,
337199,Discount Cab,Meter Off,15,No,0,Yes
337198,Discount Cab,Meter Off,10,No,0,Yes
337197,Discount Cab,Meter Off,28,No,9,No
337196,RideShare,Cancelled,0,No,,
337195,RideShare,Meter Off,20,No,0,Yes
337194,Discount Cab,Cancelled,0,No,,
337193,Discount Cab,Cancelled,0,No,,
337192,Discount Cab,Meter Off,24,No,0,Yes
337191,Discount Cab,Meter Off,0,No,19,No
337190,RideShare,Meter Off,12,No,0,Yes
337189,Cab,Cancelled,0,Yes,,
337188,Discount Cab,Meter Off,12,No,0,Yes
337187,Discount Cab,Meter Off,27,No,0,Yes
337186,Discount Cab,Meter Off,24,No,0,Yes
337185,Discount Cab,Cancelled,0,No,,
337184,Discount Cab,Meter Off,12,No,0,Yes
337183,RideShare,Cancelled,0,No,,
337182,Discount Cab,Cancelled,0,No,,
337181,Discount Cab,Meter Off,0,No,10,Yes
337180,Discount Cab,Unable To Match,0,No,,
337179,Discount Cab,Meter Off,14,No,0,Yes
337178,Discount Cab,Cancelled,10,No,,
337177,RideShare,Meter Off,1,No,10,Yes
337176,Discount Cab,Meter Off,12,No,0,Yes
337175,RideShare,Unable To Match,0,No,,
337174,Discount Cab,Unable To Auth,0,No,,
337173,RideShare,Unable To Match,0,No,,
337172,RideShare,Unable To Match,0,No,,
337171,Discount Cab,Meter Off,1,No,10,No
337170,Discount Cab,Meter Off,45,No,0,Yes
337169,RideShare,Unable To Match,0,No,,
337168,Discount Cab,Unable To Match,0,No,,
337167,Discount Cab,Meter Off,17,No,0,Yes
337166,Discount Cab,Unable To Match,0,No,,
337165,Discount Cab,Meter Off,11,No,0,Yes
337164,Discount Cab,Meter Off,84,No,0,Yes
337162,Discount Cab,Meter Off,12,No,0,Yes
337161,Discount Cab,Meter Off,12,No,0,Yes
337160,Discount Cab,Meter Off,42,No,0,Yes
337159,Discount Cab,Meter Off,168,No,10,Yes
337158,Discount Cab,Meter Off,10,No,0,Yes
337157,RideShare,Meter Off,6,No,0,Yes
337156,Discount Cab,Meter Off,20,Yes,10,No
337155,Discount Cab,Meter Off,15,No,0,Yes
337154,Discount Cab,Unable To Match,0,No,,
337153,Discount Cab,Meter Off,16,No,0,Yes
337152,Discount Cab,Cancelled,0,Yes,,
337151,Discount Cab,Meter Off,8,No,0,Yes
337150,Discount Cab,Meter Off,10,No,0,Yes
337149,Cab,Meter Off,0,No,16,Yes
337148,Discount Cab,Cancelled,10,No,,
337147,Discount Cab,Cancelled,0,Yes,,
337146,RideShare,Meter Off,18,No,10,No
337145,Discount Cab,Meter Off,9,Yes,0,Yes
337144,RideShare,Meter Off,28,No,10,No
337143,RideShare,Meter Off,39,No,0,Yes
337142,RideShare,Unable To Auth,0,No,,
337141,RideShare,Cancelled,0,No,,
337140,Discount Cab,Cancelled,0,No,,
337139,Discount Cab,Unable To Auth,0,No,,
337138,Discount Cab,Meter Off,46,Yes,0,Yes
337137,Discount Cab,Unable To Match,0,No,,
337136,Discount Cab,Meter Off,12,No,10,No
337135,Black,Meter Off,0,No,24,Yes
337134,Discount Cab,Meter Off,27,No,10,No
337133,Discount Cab,Meter Off,29,No,0,Yes
337132,RideShare,Meter Off,9,No,0,Yes
337131,RideShare,Cancelled,0,No,,
337129,Discount Cab,Meter Off,0,Yes,0,Yes
337128,RideShare,Cancelled,0,Yes,,
337127,Discount Cab,Meter Off,9,No,0,Yes
337126,Discount Cab,Meter Off,64,No,0,Yes
337125,Discount Cab,Meter Off,16,No,0,Yes
337124,RideShare,Meter Off,26,No,0,Yes
337123,RideShare,Meter Off,17,No,10,Yes
337122,Discount Cab,Meter Off,3,No,10,No
337121,Discount Cab,Meter Off,19,No,10,No
337120,RideShare,Meter Off,6,No,0,Yes
337119,Discount Cab,Meter Off,0,Yes,0,Yes
337118,Discount Cab,Cancelled,0,Yes,,
337117,RideShare,Unable To Match,0,No,,
337115,Discount Cab,Cancelled,0,Yes,,
337114,Discount Cab,Meter Off,4,No,20,No
337113,Discount Cab,Meter Off,26,No,0,Yes
337112,Discount Cab,Cancelled,0,No,,
337111,RideShare,Meter Off,13,No,0,Yes
337110,Discount Cab,Cancelled,10,No,,
337109,RideShare,Meter Off,8,No,0,Yes
337108,Discount Cab,Meter Off,182,No,0,Yes
337107,Discount Cab,Meter Off,24,No,0,Yes
337106,RideShare,Meter Off,19,No,0,Yes
337105,Discount Cab,Unable To Match,0,No,,
337104,Discount Cab,Meter Off,11,No,0,Yes
337103,Discount Cab,Cancelled,0,Yes,,
337102,Discount Cab,Cancelled,10,No,,
337101,RideShare,Meter Off,14,No,0,Yes
337100,Discount Cab,Meter Off,13,No,0,Yes
337099,RideShare,Meter Off,0,No,6,Yes
337098,RideShare,Meter Off,14,No,5,Yes
337097,Discount Cab,Meter Off,26,No,0,Yes
337096,Discount Cab,Meter Off,8,No,10,Yes
337095,Discount Cab,Meter Off,19,No,10,No
337094,Discount Cab,Meter Off,22,No,0,Yes
337093,Discount Cab,Meter Off,15,No,0,Yes
337092,Discount Cab,Cancelled,0,Yes,,
337091,Discount Cab,Meter Off,15,No,0,Yes
337090,RideShare,Meter Off,8,No,0,Yes
337089,Discount Cab,Meter Off,9,No,0,Yes
337088,Discount Cab,Meter Off,35,No,0,Yes
337087,RideShare,Meter Off,6,No,0,Yes
337086,Discount Cab,Cancelled,0,Yes,,
337085,Discount Cab,Meter Off,32,No,0,Yes
337084,RideShare,Meter Off,12,No,0,Yes
337083,Discount Cab,Meter Off,0,No,19,No
337082,RideShare,Unable To Auth,0,No,,
337081,RideShare,Meter Off,47,No,0,Yes
